event,e_id,time,prop_page,prop_userType,prop_appVersion,prop_device,prop_os,prop_location,prop_gps
click_cart,7926fb29d1c14a8db6d68544ed9f75d9,1704640101,cart,churned,150.9.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.063, ""longitude"": 128.07}"
click_checkout,7926fb29d1c14a8db6d68544ed9f75d9,1704640131,checkout,churned,150.9.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.063, ""longitude"": 128.07}"
click_navi,2067a2f1192648229794e2476ae2c909,1704645067,navi,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.438, ""longitude"": 128.744}"
click_item,2067a2f1192648229794e2476ae2c909,1704645073,item,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.438, ""longitude"": 128.744}"
click_cart,2067a2f1192648229794e2476ae2c909,1704645093,cart,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.438, ""longitude"": 128.744}"
click_checkout,2067a2f1192648229794e2476ae2c909,1704645122,checkout,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.438, ""longitude"": 128.744}"
click_navi,59d7cce2a2ed46258a70992522e75028,1704597921,navi,returning,154.5.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.506, ""longitude"": 128.319}"
click_item,59d7cce2a2ed46258a70992522e75028,1704597938,item,returning,154.5.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.506, ""longitude"": 128.319}"
click_cart,59d7cce2a2ed46258a70992522e75028,1704597952,cart,returning,154.5.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.506, ""longitude"": 128.319}"
click_checkout,59d7cce2a2ed46258a70992522e75028,1704597959,checkout,returning,154.5.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.506, ""longitude"": 128.319}"
click_navi,f048425f4f9c4579bfa46d5462d77c39,1704589673,navi,returning,152.8.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.519, ""longitude"": 127.469}"
click_item,f048425f4f9c4579bfa46d5462d77c39,1704589690,item,returning,152.8.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.519, ""longitude"": 127.469}"
click_cart,f048425f4f9c4579bfa46d5462d77c39,1704589707,cart,returning,152.8.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.519, ""longitude"": 127.469}"
click_checkout,f048425f4f9c4579bfa46d5462d77c39,1704589709,checkout,returning,152.8.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.519, ""longitude"": 127.469}"
click_exit,924f7fb90c744512aa9017a4ec9bcd2b,1704587834,exit,new,152.0.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 36.85, ""longitude"": 127.116}"
click_search,07aae36fb5fe472ca3aa4be7246ec20d,1704602218,search,churned,152.3.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.444, ""longitude"": 128.33}"
click_item,07aae36fb5fe472ca3aa4be7246ec20d,1704602221,item,churned,152.3.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.444, ""longitude"": 128.33}"
click_cart,07aae36fb5fe472ca3aa4be7246ec20d,1704602249,cart,churned,152.3.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.444, ""longitude"": 128.33}"
click_checkout,07aae36fb5fe472ca3aa4be7246ec20d,1704602251,checkout,churned,152.3.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.444, ""longitude"": 128.33}"
click_exit,d5cee16beb364b44bf252ee811ee77c3,1704651696,exit,returning,151.5.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.531, ""longitude"": 127.354}"
click_search,e5ef9978f981456b8f64a9effb846b84,1704649391,search,returning,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.441, ""longitude"": 127.442}"
click_item,e5ef9978f981456b8f64a9effb846b84,1704649398,item,returning,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.441, ""longitude"": 127.442}"
click_cart,e5ef9978f981456b8f64a9effb846b84,1704649402,cart,returning,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.441, ""longitude"": 127.442}"
click_checkout,e5ef9978f981456b8f64a9effb846b84,1704649421,checkout,returning,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.441, ""longitude"": 127.442}"
click_exit,972e37528d9442f695dbb144475aad5b,1704600010,exit,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.438, ""longitude"": 128.744}"
click_exit,6bde814318df4fdc9eb1373f126729f6,1704623864,exit,returning,153.0.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.27, ""longitude"": 127.088}"
click_navi,201b46e2e8a4422f9b5d1952f4b9dd57,1704646008,navi,churned,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.969, ""longitude"": 127.029}"
click_item,201b46e2e8a4422f9b5d1952f4b9dd57,1704646011,item,churned,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.969, ""longitude"": 127.029}"
click_cart,201b46e2e8a4422f9b5d1952f4b9dd57,1704646020,cart,churned,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.969, ""longitude"": 127.029}"
click_checkout,201b46e2e8a4422f9b5d1952f4b9dd57,1704646039,checkout,churned,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.969, ""longitude"": 127.029}"
click_navi,ab6750f5431c42aebb1e49902a0014e7,1704588653,navi,new,152.9.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.762, ""longitude"": 127.215}"
click_item,ab6750f5431c42aebb1e49902a0014e7,1704588683,item,new,152.9.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.762, ""longitude"": 127.215}"
click_cart,ab6750f5431c42aebb1e49902a0014e7,1704588694,cart,new,152.9.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.762, ""longitude"": 127.215}"
click_checkout,ab6750f5431c42aebb1e49902a0014e7,1704588699,checkout,new,152.9.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.762, ""longitude"": 127.215}"
click_navi,7da6ce30028d46dbb71418be53b2b473,1704610858,navi,new,151.4.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.662, ""longitude"": 127.483}"
click_item,7da6ce30028d46dbb71418be53b2b473,1704610864,item,new,151.4.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.662, ""longitude"": 127.483}"
click_cart,7da6ce30028d46dbb71418be53b2b473,1704610880,cart,new,151.4.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.662, ""longitude"": 127.483}"
click_checkout,7da6ce30028d46dbb71418be53b2b473,1704610910,checkout,new,151.4.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.662, ""longitude"": 127.483}"
click_navi,f93082c4583149359e3ba1ed5829e5a8,1704622503,navi,returning,152.9.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 37.225, ""longitude"": 128.655}"
click_item,f93082c4583149359e3ba1ed5829e5a8,1704622521,item,returning,152.9.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 37.225, ""longitude"": 128.655}"
click_cart,f93082c4583149359e3ba1ed5829e5a8,1704622540,cart,returning,152.9.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 37.225, ""longitude"": 128.655}"
click_checkout,f93082c4583149359e3ba1ed5829e5a8,1704622562,checkout,returning,152.9.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 37.225, ""longitude"": 128.655}"
click_navi,4275847c97464ff5bffa9ef001cfefe6,1704624048,navi,churned,150.9.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.063, ""longitude"": 128.07}"
click_item,4275847c97464ff5bffa9ef001cfefe6,1704624069,item,churned,150.9.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.063, ""longitude"": 128.07}"
click_cart,4275847c97464ff5bffa9ef001cfefe6,1704624080,cart,churned,150.9.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.063, ""longitude"": 128.07}"
click_checkout,4275847c97464ff5bffa9ef001cfefe6,1704624096,checkout,churned,150.9.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.063, ""longitude"": 128.07}"
click_navi,2bab8adfed384137881f25c6adfef747,1704625437,navi,new,151.3.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.661, ""longitude"": 127.951}"
click_item,2bab8adfed384137881f25c6adfef747,1704625444,item,new,151.3.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.661, ""longitude"": 127.951}"
click_cart,2bab8adfed384137881f25c6adfef747,1704625474,cart,new,151.3.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.661, ""longitude"": 127.951}"
click_checkout,2bab8adfed384137881f25c6adfef747,1704625476,checkout,new,151.3.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.661, ""longitude"": 127.951}"
click_exit,8ed5d6d638684fe78329a468dcb9a828,1704608016,exit,returning,150.1.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 37.118, ""longitude"": 128.241}"
click_search,fe16058d98a64fbdad63fae07b44288b,1704669938,search,new,152.0.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 36.85, ""longitude"": 127.116}"
click_item,fe16058d98a64fbdad63fae07b44288b,1704669953,item,new,152.0.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 36.85, ""longitude"": 127.116}"
click_cart,fe16058d98a64fbdad63fae07b44288b,1704669968,cart,new,152.0.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 36.85, ""longitude"": 127.116}"
click_checkout,fe16058d98a64fbdad63fae07b44288b,1704669998,checkout,new,152.0.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 36.85, ""longitude"": 127.116}"
click_search,cac3b5d9a98643e5a7172479bc590126,1704609610,search,churned,152.0.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 35.025, ""longitude"": 128.976}"
click_item,cac3b5d9a98643e5a7172479bc590126,1704609638,item,churned,152.0.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 35.025, ""longitude"": 128.976}"
click_cart,cac3b5d9a98643e5a7172479bc590126,1704609668,cart,churned,152.0.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 35.025, ""longitude"": 128.976}"
click_checkout,cac3b5d9a98643e5a7172479bc590126,1704609675,checkout,churned,152.0.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 35.025, ""longitude"": 128.976}"
click_navi,f13c48ff828946a1b295f6b142dc6c48,1704634582,navi,churned,154.4.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.324, ""longitude"": 127.885}"
click_item,f13c48ff828946a1b295f6b142dc6c48,1704634594,item,churned,154.4.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.324, ""longitude"": 127.885}"
click_cart,f13c48ff828946a1b295f6b142dc6c48,1704634622,cart,churned,154.4.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.324, ""longitude"": 127.885}"
click_checkout,f13c48ff828946a1b295f6b142dc6c48,1704634633,checkout,churned,154.4.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.324, ""longitude"": 127.885}"
click_navi,2abeb9f2105a41e090910ba3c5892834,1704628901,navi,new,151.3.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.661, ""longitude"": 127.951}"
click_item,2abeb9f2105a41e090910ba3c5892834,1704628912,item,new,151.3.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.661, ""longitude"": 127.951}"
click_cart,2abeb9f2105a41e090910ba3c5892834,1704628915,cart,new,151.3.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.661, ""longitude"": 127.951}"
click_checkout,2abeb9f2105a41e090910ba3c5892834,1704628943,checkout,new,151.3.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.661, ""longitude"": 127.951}"
click_exit,7cd465c73f5c45c2b0c70894aabd6ff3,1704668946,exit,new,151.4.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.662, ""longitude"": 127.483}"
click_exit,c63a11b42d0c4487acbc9a5d911056a1,1704651202,exit,returning,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.441, ""longitude"": 127.442}"
click_exit,e6be91baa6304b1e91844f77a1b3d014,1704619429,exit,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.614, ""longitude"": 128.134}"
click_search,645bed7833e340e896aca54b15a3016a,1704665902,search,new,151.3.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.661, ""longitude"": 127.951}"
click_item,645bed7833e340e896aca54b15a3016a,1704665913,item,new,151.3.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.661, ""longitude"": 127.951}"
click_cart,645bed7833e340e896aca54b15a3016a,1704665918,cart,new,151.3.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.661, ""longitude"": 127.951}"
click_checkout,645bed7833e340e896aca54b15a3016a,1704665929,checkout,new,151.3.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.661, ""longitude"": 127.951}"
click_navi,c62bdefe55f44ec48cda9dd880e9fb74,1704586734,navi,new,151.4.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.662, ""longitude"": 127.483}"
click_item,c62bdefe55f44ec48cda9dd880e9fb74,1704586742,item,new,151.4.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.662, ""longitude"": 127.483}"
click_cart,c62bdefe55f44ec48cda9dd880e9fb74,1704586765,cart,new,151.4.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.662, ""longitude"": 127.483}"
click_checkout,c62bdefe55f44ec48cda9dd880e9fb74,1704586791,checkout,new,151.4.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.662, ""longitude"": 127.483}"
click_exit,add6493d982142ab823e1612ab77f43c,1704621290,exit,returning,153.0.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.27, ""longitude"": 127.088}"
click_exit,76b8b20adc0149738881640be92736ff,1704591500,exit,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.438, ""longitude"": 128.744}"
click_exit,fd657e81a6f0419085d7f9426755400d,1704608654,exit,new,152.0.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 36.85, ""longitude"": 127.116}"
click_navi,dc11b94a4e0443a8a7f0a5c79db6cc89,1704589718,navi,returning,153.7.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.758, ""longitude"": 127.993}"
click_item,dc11b94a4e0443a8a7f0a5c79db6cc89,1704589720,item,returning,153.7.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.758, ""longitude"": 127.993}"
click_cart,dc11b94a4e0443a8a7f0a5c79db6cc89,1704589744,cart,returning,153.7.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.758, ""longitude"": 127.993}"
click_checkout,dc11b94a4e0443a8a7f0a5c79db6cc89,1704589766,checkout,returning,153.7.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.758, ""longitude"": 127.993}"
click_navi,91cb15e5ea634a79aec19bce12bfa136,1704654140,navi,new,150.7.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.955, ""longitude"": 129.186}"
click_item,91cb15e5ea634a79aec19bce12bfa136,1704654152,item,new,150.7.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.955, ""longitude"": 129.186}"
click_cart,91cb15e5ea634a79aec19bce12bfa136,1704654161,cart,new,150.7.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.955, ""longitude"": 129.186}"
click_checkout,91cb15e5ea634a79aec19bce12bfa136,1704654180,checkout,new,150.7.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.955, ""longitude"": 129.186}"
click_navi,c783077af38441e196cf80d4755820c7,1704603433,navi,churned,151.9.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 37.034, ""longitude"": 128.9}"
click_item,c783077af38441e196cf80d4755820c7,1704603459,item,churned,151.9.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 37.034, ""longitude"": 128.9}"
click_cart,c783077af38441e196cf80d4755820c7,1704603484,cart,churned,151.9.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 37.034, ""longitude"": 128.9}"
click_checkout,c783077af38441e196cf80d4755820c7,1704603507,checkout,churned,151.9.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 37.034, ""longitude"": 128.9}"
click_search,2041f67327e2486b8c620d52fd73d574,1704596996,search,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.614, ""longitude"": 128.134}"
click_item,2041f67327e2486b8c620d52fd73d574,1704597001,item,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.614, ""longitude"": 128.134}"
click_cart,2041f67327e2486b8c620d52fd73d574,1704597010,cart,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.614, ""longitude"": 128.134}"
click_checkout,2041f67327e2486b8c620d52fd73d574,1704597034,checkout,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.614, ""longitude"": 128.134}"
click_navi,dc654b90f85f44f5a773a506f8c88756,1704660363,navi,returning,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.479, ""longitude"": 127.89}"
click_item,dc654b90f85f44f5a773a506f8c88756,1704660373,item,returning,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.479, ""longitude"": 127.89}"
click_cart,dc654b90f85f44f5a773a506f8c88756,1704660375,cart,returning,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.479, ""longitude"": 127.89}"
click_checkout,dc654b90f85f44f5a773a506f8c88756,1704660383,checkout,returning,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.479, ""longitude"": 127.89}"
click_search,c558b909c94341819294a00c77ff592d,1704614819,search,churned,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.969, ""longitude"": 127.029}"
click_item,c558b909c94341819294a00c77ff592d,1704614845,item,churned,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.969, ""longitude"": 127.029}"
click_cart,c558b909c94341819294a00c77ff592d,1704614865,cart,churned,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.969, ""longitude"": 127.029}"
click_checkout,c558b909c94341819294a00c77ff592d,1704614870,checkout,churned,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.969, ""longitude"": 127.029}"
click_navi,c58f70b89b8048eea0f30688ecd206b5,1704643210,navi,new,150.8.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 37.434, ""longitude"": 126.953}"
click_item,c58f70b89b8048eea0f30688ecd206b5,1704643217,item,new,150.8.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 37.434, ""longitude"": 126.953}"
click_cart,c58f70b89b8048eea0f30688ecd206b5,1704643228,cart,new,150.8.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 37.434, ""longitude"": 126.953}"
click_checkout,c58f70b89b8048eea0f30688ecd206b5,1704643251,checkout,new,150.8.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 37.434, ""longitude"": 126.953}"
click_exit,932ef5a0c1a74f10822cb30a5f3a945b,1704659839,exit,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.438, ""longitude"": 128.744}"
click_navi,b4eba724303d4fa3b56315e909acf064,1704586494,navi,churned,154.1.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.556, ""longitude"": 127.145}"
click_item,b4eba724303d4fa3b56315e909acf064,1704586500,item,churned,154.1.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.556, ""longitude"": 127.145}"
click_cart,b4eba724303d4fa3b56315e909acf064,1704586503,cart,churned,154.1.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.556, ""longitude"": 127.145}"
click_checkout,b4eba724303d4fa3b56315e909acf064,1704586524,checkout,churned,154.1.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.556, ""longitude"": 127.145}"
click_navi,880d9b2f56e54ca68b98d4610eda3780,1704594846,navi,new,150.0.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 36.549, ""longitude"": 128.326}"
click_item,880d9b2f56e54ca68b98d4610eda3780,1704594876,item,new,150.0.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 36.549, ""longitude"": 128.326}"
click_cart,880d9b2f56e54ca68b98d4610eda3780,1704594886,cart,new,150.0.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 36.549, ""longitude"": 128.326}"
click_checkout,880d9b2f56e54ca68b98d4610eda3780,1704594913,checkout,new,150.0.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 36.549, ""longitude"": 128.326}"
